unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
110356,"Fairview Elementary, Fairview",Buncombe County Schools,Buncombe County,2015,"2,947.9",239.1,"2,708.9",4.4,20.4,71.0,143.3,648.6,"1,903.8",156.5,13.6
110352,Enka High,Buncombe County Schools,Buncombe County,2015,"2,947.9",239.1,"2,708.9",4.4,20.4,71.0,143.3,648.6,"1,903.8",156.5,13.6
110348,Emma Elementary,Buncombe County Schools,Buncombe County,2015,"2,947.9",239.1,"2,708.9",4.4,20.4,71.0,143.3,648.6,"1,903.8",156.5,13.6
110342,"Erwin Middle, Asheville",Buncombe County Schools,Buncombe County,2015,"2,947.9",239.1,"2,708.9",4.4,20.4,71.0,143.3,648.6,"1,903.8",156.5,13.6
110379,North Buncombe Elementary,Buncombe County Schools,Buncombe County,2015,"2,947.9",239.1,"2,708.9",4.4,20.4,71.0,143.3,648.6,"1,903.8",156.5,13.6
120338,Hildebran Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120350,Liberty Middle,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120340,Mountain Crest Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120344,Icard Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120346,Jimmy C Draughn High School,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120334,"Heritage Middle, Valdese",Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120370,Robert L. Patton High School,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120360,Mull Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120364,"Oak Hill Elementary, Morganton",Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120368,Ray Childers Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120372,Rutherford College Elem,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120324,Glen Alpine Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120352,North Liberty,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120320,George Hildebrand Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120LEA,,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120316,Forest Hill Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120315,East Burke Middle,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120314,East Burke High,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120312,Drexel Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120310,Burke Middle College,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120308,Hallyburton Academy,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120304,Chesterfield Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120380,Valdese Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120386,W A Young Elementary,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120390,Walter R Johnson Middle,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120374,"Salem Elementary, Morganton",Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120318,Freedom High,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
120376,Table Rock Middle,Burke County Schools,Burke County,2015,"2,230.0",178.8,"2,051.2",3.5,13.9,36.0,125.4,654.7,"1,267.7",128.9,7.0
130329,"Rocky River Elementary, Concord",Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130330,R Brown McAllister Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130323,Mount Pleasant Middle,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130327,Northwest Cabarrus Middle,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130326,Northwest Cabarrus High,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130325,Charles E Boger Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130324,Mount Pleasant High,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130331,Pitts School Road Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130328,Royal Oaks Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130332,Hickory Ridge High,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130322,"Mount Pleasant Elementary, Mount Pleasant",Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130336,W R Odell Primary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130338,Weddington Hills Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130340,Winecoff Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130344,Wolf Meadow Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130345,Patriots Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130346,Hickory Ridge Middle,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130350,Cabarrus-Kannapolis Early Coll,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130355,Harold E. Winkler Middle,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130LEA,,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130333,"Performance Learning Center, Concord",Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130321,Carl A Furr Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130342,W M Irvin Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130319,Cox Mill Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130320,Harris Road Middle,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130304,A T Allen Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130308,"Bethel Elementary, Midland",Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130309,Beverly Hills Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130310,Central Cabarrus High,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130311,Coltrane-Webb Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130307,Cox Mill High School,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130313,Concord Middle,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130314,Concord High,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130315,J N Fries Magnet School,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130316,Jay M Robinson High,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130317,Cabarrus Co Opportunity School,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130318,C C Griffin Middle,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
130312,Harrisburg Elementary,Cabarrus County Schools,Cabarrus County,2015,"2,107.5",130.8,"1,976.6",3.0,13.0,48.9,65.9,377.0,"1,502.7",96.9,9.5
140348,Hibriten High,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140344,Happy Valley Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140340,Granite Falls Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140336,Granite Falls Middle,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140316,Dudley Shoals Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140324,Gamewell Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140312,Davenport A+ School,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140356,Hudson Middle,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140332,Gamewell Middle,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140360,Kings Creek Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140390,West Caldwell High,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140372,Lower Creek Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140376,"Oak Hill Elementary, Lenoir",Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140384,Sawmills Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140386,South Caldwell High,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140388,Valmead Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140309,Caldwell Early College,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140392,West Lenoir Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140396,Whitnel Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140LEA,,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140368,William Lenoir Middle,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140308,Collettsville School,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140352,Hudson Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140306,Gateway School,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140305,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140304,Baton Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
140307,Horizons Elementary,Caldwell County Schools,Caldwell County,2015,"3,074.7",135.4,"2,939.3",4.9,12.2,30.5,87.8,860.2,"1,949.8",129.3,2.4
150308,Grandy Primary,Camden County Schools,Camden County,2015,744.7,68.6,676.1,,29.4,9.8,29.4,293.9,382.1,,
150304,Camden County High,Camden County Schools,Camden County,2015,744.7,68.6,676.1,,29.4,9.8,29.4,293.9,382.1,,
150700,CamTech High,Camden County Schools,Camden County,2015,744.7,68.6,676.1,,29.4,9.8,29.4,293.9,382.1,,
150LEA,,Camden County Schools,Camden County,2015,744.7,68.6,676.1,,29.4,9.8,29.4,293.9,382.1,,
150310,Camden Intermediate,Camden County Schools,Camden County,2015,744.7,68.6,676.1,,29.4,9.8,29.4,293.9,382.1,,
150312,Camden Middle,Camden County Schools,Camden County,2015,744.7,68.6,676.1,,29.4,9.8,29.4,293.9,382.1,,
160318,Morehead City Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160LEA,,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160352,"White Oak Elementary, Cape Carteret",Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160344,West Carteret High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160332,Down East Middle and Smyrna Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160326,Newport Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160306,Bogue Sound Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160322,Morehead City Primary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160308,Beaufort Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160310,Beaufort Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160311,Broad Creek Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160313,East Carteret High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160324,Newport Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160316,Harkers Island Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160317,Morehead Elem at Camp Glenn,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160309,Bridges School,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160314,Croatan High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160304,Atlantic Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
170LEA,,Caswell County Schools,Caswell County,2015,"2,054.9",250.0,"1,804.9",16.9,25.4,25.4,182.2,673.7,"1,012.6",118.6,
170344,"Stoney Creek Elementary, Reidsville",Caswell County Schools,Caswell County,2015,"2,054.9",250.0,"1,804.9",16.9,25.4,25.4,182.2,673.7,"1,012.6",118.6,
170342,"South Elementary, Mebane",Caswell County Schools,Caswell County,2015,"2,054.9",250.0,"1,804.9",16.9,25.4,25.4,182.2,673.7,"1,012.6",118.6,
170339,"Oakwood Elementary, Yanceyville",Caswell County Schools,Caswell County,2015,"2,054.9",250.0,"1,804.9",16.9,25.4,25.4,182.2,673.7,"1,012.6",118.6,
170338,N L Dillard Middle,Caswell County Schools,Caswell County,2015,"2,054.9",250.0,"1,804.9",16.9,25.4,25.4,182.2,673.7,"1,012.6",118.6,
170334,"North Elementary, Providence",Caswell County Schools,Caswell County,2015,"2,054.9",250.0,"1,804.9",16.9,25.4,25.4,182.2,673.7,"1,012.6",118.6,
170316,Bartlett Yancey High,Caswell County Schools,Caswell County,2015,"2,054.9",250.0,"1,804.9",16.9,25.4,25.4,182.2,673.7,"1,012.6",118.6,
180388,Webb A Murray Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180324,Catawba Elementary School,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180325,Challenger Early College High,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180326,Charles H Tuttle Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180332,Claremont Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180336,Clyde Campbell Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180340,Fred T Foard High,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180LEA,,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180342,Jacobs Fork Middle,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180344,Maiden Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180346,Maiden Middle School,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180323,Catawba Rosenwald Education Center,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180348,Maiden High,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180352,Mill Creek Middle,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180356,"Mountain View Elementary, Hickory",Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180360,Oxford Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180364,River Bend Middle,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180368,Sherrills Ford Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180372,Saint Stephens Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180376,Saint Stephens High,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180379,Snow Creek Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180380,Startown Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180343,Lyle Creek Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180320,Bunker Hill High,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
180312,Banoak Elementary,Catawba County Schools,Catawba County,2015,"3,113.6",272.6,"2,841.0",6.4,23.7,55.0,187.5,677.6,"2,024.5",138.9,12.8
